1	70
1	89
4	41
4	45
4	80
4	107
5	74
5	105
5	128
5	147
6	63
6	82
6	84
6	107
6	115
6	126
6	136
6	149
7	21
7	149
8	33
9	30
9	91
9	152
10	84
10	101
12	123
13	30
14	130
15	39
16	82
16	84
17	81
17	90
17	182
21	7
21	76
21	107
21	133
21	149
23	105
23	151
23	158
23	161
23	177
25	95
25	108
25	158
29	50
29	106
29	110
29	172
29	174
30	9
30	13
32	35
32	44
32	121
33	8
33	108
33	151
33	177
34	63
34	82
34	107
34	146
35	32
35	38
35	133
36	41
36	49
36	78
36	80
36	169
37	57
37	74
37	82
37	105
38	35
38	110
38	133
38	169
39	15
39	70
39	118
39	130
40	121
41	4
41	36
41	78
41	80
41	90
41	101
41	127
41	130
44	32
45	4
47	62
47	90
47	126
49	36
49	84
49	93
49	107
49	159
50	29
50	110
50	115
50	172
50	174
51	74
51	94
51	105
51	107
51	181
53	107
54	97
57	37
57	69
57	73
57	74
57	94
57	105
61	90
61	126
62	47
62	90
62	126
62	171
62	174
63	6
63	34
63	73
63	136
63	146
63	148
63	181
69	57
69	74
69	105
70	1
70	39
70	107
72	80
72	161
73	57
73	63
73	74
73	82
73	94
73	105
73	146
73	181
74	5
74	37
74	51
74	57
74	69
74	73
74	82
74	94
74	105
74	107
74	128
74	147
74	161
74	181
76	21
78	36
78	41
78	80
78	84
78	107
78	127
78	169
80	4
80	36
80	41
80	72
80	78
80	84
80	101
80	127
80	179
81	17
82	6
82	16
82	34
82	37
82	73
82	74
82	84
82	105
82	107
82	123
82	126
82	133
82	147
83	107
84	6
84	10
84	16
84	49
84	78
84	80
84	82
84	93
84	127
84	149
84	157
84	179
85	107
89	1
89	90
89	107
90	17
90	41
90	47
90	61
90	62
90	89
90	93
90	102
90	118
90	120
90	126
90	130
90	136
90	176
90	182
91	9
93	49
93	84
93	90
93	126
94	51
94	57
94	73
94	74
94	105
95	25
95	98
95	100
95	124
95	151
95	170
97	54
98	95
98	103
98	108
98	113
98	124
98	158
100	95
101	10
101	41
101	80
102	90
102	126
102	176
103	98
103	124
103	177
105	5
105	23
105	37
105	51
105	57
105	69
105	73
105	74
105	82
105	94
105	107
105	128
105	147
105	151
105	153
105	161
105	181
106	29
106	172
107	4
107	6
107	21
107	34
107	49
107	51
107	53
107	70
107	74
107	78
107	82
107	83
107	85
107	89
107	105
107	123
107	126
107	129
107	133
107	157
107	159
107	172
107	181
108	25
108	33
108	98
108	158
110	29
110	38
110	50
110	155
110	162
110	165
110	169
110	172
113	98
113	124
115	6
115	50
115	134
115	171
115	174
116	176
118	39
118	90
118	126
118	134
120	90
120	126
121	32
121	40
123	12
123	82
123	107
124	95
124	98
124	103
124	113
126	6
126	47
126	61
126	62
126	82
126	90
126	93
126	102
126	107
126	118
126	120
126	134
126	136
126	176
127	41
127	78
127	80
127	84
128	5
128	74
128	105
129	107
130	14
130	39
130	41
130	90
133	21
133	35
133	38
133	82
133	107
134	115
134	118
134	126
136	6
136	63
136	90
136	126
136	172
146	34
146	63
146	73
147	5
147	74
147	82
147	105
148	63
149	6
149	7
149	21
149	84
151	23
151	33
151	95
151	105
151	161
151	177
152	9
153	105
155	110
155	162
155	165
155	169
157	84
157	107
157	159
157	172
158	23
158	25
158	98
158	108
158	161
158	177
159	49
159	107
159	157
161	23
161	72
161	74
161	105
161	151
161	158
161	177
162	110
162	155
162	165
162	169
165	110
165	155
165	162
165	169
169	36
169	38
169	78
169	110
169	155
169	162
169	165
169	172
170	95
171	62
171	115
171	174
172	29
172	50
172	106
172	107
172	110
172	136
172	157
172	169
174	29
174	50
174	62
174	115
174	171
176	90
176	102
176	116
176	126
177	23
177	33
177	103
177	151
177	158
177	161
179	80
179	84
181	51
181	63
181	73
181	74
181	105
181	107
182	17
182	90
