0	93
0	136
0	311
0	312
0	445
0	468
0	554
0	620
2	3
2	62
2	115
2	143
2	209
2	268
2	321
3	2
3	6
3	166
4	11
4	32
4	215
4	426
5	12
5	419
5	473
6	3
6	8
6	10
6	31
6	76
6	154
6	311
6	445
6	449
6	487
6	489
6	585
7	62
7	298
8	6
8	10
8	105
8	152
8	155
8	166
8	407
8	554
9	23
9	30
9	426
10	6
10	8
10	30
10	32
10	215
10	268
10	298
10	426
10	476
11	4
11	16
11	52
11	153
11	154
11	187
11	218
11	335
11	402
11	426
11	529
11	541
11	604
12	5
12	13
12	15
12	47
12	53
12	57
12	205
12	245
12	246
12	352
12	500
13	12
13	15
13	493
14	34
14	50
14	52
14	167
14	296
14	298
14	426
14	445
15	12
15	13
15	44
15	476
15	659
16	11
16	61
16	177
16	426
16	445
17	82
17	440
18	44
18	166
18	168
18	335
18	344
18	435
18	446
18	554
18	563
18	589
19	213
19	250
21	118
23	9
23	83
23	260
23	309
23	345
23	496
24	26
24	107
24	109
24	132
24	206
24	265
25	609
25	622
26	24
26	27
26	206
26	478
26	517
26	558
26	626
27	26
27	180
27	309
27	347
27	550
28	67
29	357
29	368
29	370
29	472
29	538
29	655
30	9
30	10
30	227
30	230
30	253
30	322
30	335
30	426
30	449
30	511
30	516
30	604
31	6
31	52
31	144
31	177
31	268
31	271
31	298
32	4
32	10
32	306
32	335
32	402
32	426
32	541
33	246
34	14
34	659
35	298
36	38
36	131
36	143
36	213
36	250
36	253
36	286
37	246
37	476
37	493
38	36
38	142
38	209
38	216
38	254
39	264
40	85
40	125
40	225
40	358
40	470
41	346
41	359
42	359
42	500
43	112
44	15
44	18
45	87
47	12
47	53
48	85
48	324
49	61
49	78
49	268
50	14
50	62
51	52
51	426
51	447
51	554
51	563
52	11
52	14
52	31
52	51
52	154
52	159
52	167
52	174
52	268
52	335
52	402
52	417
52	426
52	435
52	543
53	12
53	47
53	57
53	65
53	352
53	476
55	537
56	360
57	12
57	53
57	64
57	476
57	493
60	359
61	16
61	49
61	62
61	95
61	141
61	221
61	279
61	295
62	2
62	7
62	50
62	61
62	143
62	249
62	251
62	320
62	542
63	66
64	57
64	110
65	53
65	246
66	63
66	367
67	28
67	122
68	144
68	203
68	402
68	426
71	81
71	632
73	247
74	144
75	98
75	99
75	251
75	252
76	6
76	304
76	312
76	384
76	446
77	99
77	100
77	315
77	506
77	542
78	49
78	101
78	105
78	223
78	451
79	417
79	544
81	71
81	281
81	600
82	17
82	534
82	560
83	23
83	345
83	513
84	442
85	40
85	48
85	247
85	278
85	355
85	470
86	317
87	45
87	103
90	250
91	181
91	236
92	99
92	112
92	186
92	468
93	0
93	177
93	290
93	445
93	486
93	585
94	218
94	230
94	250
94	319
94	486
95	61
95	140
95	269
95	530
96	230
96	269
96	467
96	520
97	197
97	250
97	290
97	315
98	75
98	186
98	218
98	330
98	336
98	353
98	405
98	447
98	540
99	75
99	77
99	92
99	233
99	252
99	285
99	294
100	77
100	111
100	169
100	182
100	187
100	209
100	217
100	236
100	265
100	331
100	417
100	541
101	78
101	253
101	269
101	311
101	312
101	313
101	329
101	331
101	486
101	487
101	490
101	509
103	87
103	538
104	520
105	8
105	78
105	143
105	194
105	228
105	233
105	241
105	270
106	120
106	154
106	203
106	451
106	518
107	24
107	347
108	154
108	158
108	404
108	511
109	24
109	119
109	122
109	578
110	64
111	100
111	136
111	182
111	183
111	290
111	505
111	521
112	43
112	92
112	250
112	268
112	271
112	286
112	291
112	353
112	462
113	185
113	236
113	254
114	143
115	2
115	159
115	230
118	21
118	555
118	605
118	606
119	109
119	499
119	655
119	660
120	106
120	155
120	167
120	204
120	516
120	555
121	606
121	615
122	67
122	109
122	359
122	502
125	40
126	148
126	591
128	373
128	504
128	609
130	431
131	36
132	24
132	137
132	177
132	315
132	479
133	440
133	517
133	599
136	0
136	111
137	132
137	274
137	547
137	549
137	595
137	631
140	95
140	232
140	530
141	61
141	146
141	160
141	166
141	172
141	174
141	177
142	38
142	155
142	176
142	216
142	426
143	2
143	36
143	62
143	105
143	114
143	174
143	450
144	31
144	68
144	74
144	183
145	159
145	241
145	562
146	141
146	153
146	172
146	173
146	279
148	126
148	234
148	375
148	516
148	542
148	565
149	150
149	157
149	204
149	565
150	149
150	154
150	158
150	173
150	175
150	298
151	222
151	341
151	466
152	8
152	268
152	334
152	450
152	451
152	516
153	11
153	146
153	154
153	402
153	540
153	604
154	6
154	11
154	52
154	106
154	108
154	150
154	153
154	157
154	172
154	173
154	230
154	466
154	508
155	8
155	120
155	142
155	565
156	234
156	451
157	149
157	154
157	203
157	218
157	340
157	450
158	108
158	150
158	159
159	52
159	115
159	145
159	158
159	176
159	466
159	604
160	141
160	375
160	450
160	512
166	3
166	8
166	18
166	141
166	169
166	406
167	14
167	52
167	120
167	182
167	218
167	221
167	402
167	417
167	445
167	487
167	528
168	18
168	271
168	305
168	445
168	446
169	100
169	166
169	177
169	276
169	279
169	335
169	445
169	554
172	141
172	146
172	154
172	173
172	230
172	398
172	466
172	512
173	146
173	150
173	154
173	172
173	449
173	512
173	565
174	52
174	141
174	143
174	176
174	213
174	529
175	150
176	142
176	159
176	174
176	269
176	298
176	451
177	16
177	31
177	93
177	132
177	141
177	169
177	233
177	285
177	304
177	305
177	435
177	445
177	468
177	554
178	520
178	538
179	278
180	27
180	309
180	324
181	91
181	219
181	236
181	286
181	295
182	100
182	111
182	167
182	183
182	184
182	209
182	254
182	268
182	286
182	394
182	462
182	486
182	527
183	111
183	144
183	182
183	184
183	185
183	189
183	236
183	374
183	394
183	486
183	525
184	182
184	183
184	185
184	187
184	525
184	528
185	113
185	183
185	184
185	214
185	236
186	92
186	98
186	209
187	11
187	100
187	184
187	526
188	298
189	183
192	388
193	197
193	252
194	105
195	270
196	349
196	368
196	395
196	458
196	483
196	549
196	609
196	610
196	630
196	654
197	97
197	193
197	204
197	209
198	656
199	264
199	275
199	356
199	580
199	609
199	610
199	622
199	632
199	655
201	227
201	250
201	328
202	246
203	68
203	106
203	157
203	241
203	353
203	376
203	378
203	386
203	451
203	508
203	517
204	120
204	149
204	197
204	241
205	12
206	24
206	26
209	2
209	38
209	100
209	182
209	186
209	197
209	213
211	362
211	395
211	478
211	614
211	644
212	257
212	338
212	383
212	390
212	637
213	19
213	36
213	174
213	209
213	223
213	224
213	230
213	250
213	308
213	322
213	328
213	329
213	332
213	334
213	337
214	185
214	252
215	4
215	10
215	244
215	265
215	419
215	420
215	421
215	422
215	424
216	38
216	142
217	100
217	526
217	542
218	11
218	94
218	98
218	157
218	167
218	221
218	222
218	227
218	230
218	268
218	308
218	319
218	371
218	409
218	486
219	181
219	445
220	346
221	61
221	167
221	218
221	222
221	254
221	268
221	322
221	486
221	522
221	528
221	530
221	541
222	151
222	218
222	221
222	305
222	332
222	341
223	78
223	213
223	250
224	213
224	232
224	250
224	251
224	315
224	542
225	40
226	252
227	30
227	201
227	218
227	333
227	353
227	371
227	486
228	105
228	253
228	304
228	506
228	526
229	394
230	30
230	94
230	96
230	115
230	154
230	172
230	213
230	218
230	353
231	347
231	511
231	516
231	518
232	140
232	224
232	233
232	293
232	336
232	371
233	99
233	105
233	177
233	232
233	252
233	585
234	148
234	156
234	276
234	304
234	305
234	308
234	452
235	337
235	394
235	542
236	91
236	100
236	113
236	181
236	183
236	185
236	286
236	295
236	308
236	337
236	376
236	388
236	462
237	384
237	516
238	250
241	105
241	145
241	203
241	204
242	281
244	215
244	261
245	12
245	476
246	12
246	33
246	37
246	65
246	202
246	392
246	399
246	476
247	73
247	85
247	365
247	419
247	423
247	424
247	654
249	62
249	250
249	251
249	315
250	19
250	36
250	90
250	94
250	97
250	112
250	201
250	213
250	223
250	224
250	238
250	249
250	251
250	269
250	285
250	291
250	292
250	294
250	315
250	320
250	332
250	337
250	407
250	408
250	412
250	542
251	62
251	75
251	224
251	249
251	250
251	315
251	409
251	506
251	542
252	75
252	99
252	193
252	214
252	226
252	233
252	374
252	505
252	530
253	30
253	36
253	101
253	228
253	507
253	525
254	38
254	113
254	182
254	221
254	524
254	526
256	257
257	212
257	256
260	23
261	244
261	425
264	39
264	199
264	460
265	24
265	100
265	215
265	419
265	455
268	2
268	10
268	31
268	49
268	52
268	112
268	152
268	182
268	218
268	221
268	271
268	319
268	394
268	417
268	486
268	522
268	525
268	528
268	530
268	541
268	543
268	583
268	585
269	95
269	96
269	101
269	176
269	250
269	313
269	331
269	438
269	487
270	105
270	195
271	31
271	112
271	168
271	268
271	298
271	305
271	353
271	446
272	570
273	504
273	609
273	660
274	137
274	439
274	549
274	631
275	199
276	169
276	234
276	305
276	426
277	324
278	85
278	179
278	551
279	61
279	146
279	169
281	81
281	242
281	503
282	365
283	410
283	424
283	483
283	640
284	345
284	348
284	471
284	621
284	630
284	631
285	99
285	177
285	250
286	36
286	112
286	181
286	182
286	236
286	294
286	400
288	440
289	610
290	93
290	97
290	111
290	468
291	112
291	250
291	315
292	250
292	294
292	315
292	523
292	542
293	232
293	304
293	497
293	602
294	99
294	250
294	286
294	292
294	315
294	523
294	542
295	61
295	181
295	236
295	331
296	14
296	520
297	400
297	506
297	511
297	512
298	7
298	10
298	14
298	31
298	35
298	150
298	176
298	188
298	271
298	312
298	331
298	406
298	429
298	438
298	469
298	507
298	620
299	366
300	356
300	423
300	483
300	545
300	654
301	487
302	496
304	76
304	177
304	228
304	234
304	293
304	403
304	542
304	589
305	168
305	177
305	222
305	234
305	271
305	276
305	337
305	360
305	434
305	435
305	445
305	530
305	541
305	564
306	32
306	508
308	213
308	218
308	234
308	236
308	542
309	23
309	27
309	180
309	326
310	536
311	0
311	6
311	101
311	486
312	0
312	76
312	101
312	298
312	415
312	528
312	540
313	101
313	269
314	633
315	77
315	97
315	132
315	224
315	249
315	250
315	251
315	291
315	292
315	294
315	523
315	542
317	86
317	445
319	94
319	218
319	268
320	62
320	250
320	542
321	2
321	402
322	30
322	213
322	221
322	516
323	402
323	528
323	529
324	48
324	180
324	277
325	419
325	420
326	309
326	359
328	201
328	213
