0	10
0	101
0	163
0	203
0	239
0	269
0	297
0	379
0	386
0	429
0	445
0	449
0	506
0	620
0	648
0	657
1	2
1	86
1	92
1	98
2	1
2	209
2	213
2	216
4	5
5	4
5	34
5	419
5	467
5	472
5	614
7	35
7	271
8	9
8	10
8	155
8	164
9	8
9	23
9	30
9	335
10	0
10	8
10	11
10	467
11	10
11	16
11	30
11	32
11	36
11	52
11	68
11	72
11	91
11	167
11	173
11	181
11	218
11	232
11	268
11	334
11	336
11	381
11	452
11	543
11	564
11	581
12	57
12	65
12	246
13	15
13	53
13	57
13	246
14	34
14	399
14	445
15	13
15	44
15	53
15	65
15	659
16	11
16	141
17	133
18	44
19	188
19	215
19	251
20	114
21	25
21	39
21	65
21	118
21	260
21	373
22	83
22	138
22	288
23	9
23	345
23	361
23	473
25	21
25	83
25	345
26	110
27	309
27	474
28	67
28	122
28	390
29	246
29	273
29	418
29	472
29	646
30	9
30	11
30	32
30	101
30	126
30	152
30	161
30	218
30	230
30	268
30	415
30	426
30	429
30	445
30	449
30	508
30	516
30	563
31	276
32	11
32	30
32	239
32	301
32	335
33	246
33	345
33	388
33	416
34	5
34	14
34	58
34	246
34	467
34	493
34	659
35	7
35	75
35	246
35	298
35	477
36	11
36	90
37	54
37	352
37	493
37	657
38	147
38	209
39	21
39	262
39	346
39	347
39	534
40	85
40	358
42	199
42	482
42	642
44	15
44	18
45	46
45	345
46	45
46	309
48	350
48	470
51	447
51	563
52	11
52	167
53	13
53	15
53	55
53	57
53	164
53	246
53	352
53	486
54	37
54	493
54	659
55	53
56	58
56	202
56	361
56	363
56	373
56	448
57	12
57	13
57	53
57	64
57	103
57	221
57	390
57	476
57	486
58	34
58	56
58	202
58	246
58	266
58	432
59	270
61	521
61	582
62	163
62	251
62	320
64	57
64	87
64	475
65	12
65	15
65	21
65	246
65	352
67	28
68	11
68	543
69	515
72	11
72	527
74	264
74	480
74	594
75	35
75	92
75	99
75	100
75	126
75	193
75	213
75	251
75	255
75	301
75	409
76	384
76	403
76	447
76	540
79	276
79	389
79	526
80	625
82	533
82	560
83	22
83	25
83	110
84	419
84	442
84	568
84	637
85	40
85	278
85	355
85	470
86	1
86	191
86	268
86	317
86	540
87	64
87	352
87	475
87	546
88	199
90	36
90	250
90	287
90	429
90	495
91	11
91	181
91	219
91	233
91	251
91	290
91	295
92	1
92	75
92	99
92	112
92	197
92	213
92	394
92	586
94	213
94	218
94	239
96	213
97	253
98	1
99	75
99	92
99	101
99	193
99	213
99	233
99	248
99	252
99	285
99	294
99	320
99	454
100	75
100	417
100	465
101	0
101	30
101	99
101	269
101	340
101	377
101	454
101	490
101	544
101	657
102	170
102	312
102	385
102	498
102	544
103	57
103	222
103	273
103	339
103	447
103	467
103	493
103	538
103	587
103	661
105	218
105	223
105	233
105	241
105	333
105	453
106	151
106	320
106	518
107	109
107	342
108	158
109	107
109	139
109	578
110	26
110	83
110	199
110	346
111	164
112	92
112	153
112	409
112	462
113	185
113	454
114	20
117	223
117	253
117	315
118	21
118	280
118	606
119	499
120	253
120	340
121	432
122	28
123	223
123	277
123	346
126	30
126	75
126	218
126	258
128	373
128	504
128	611
130	431
132	137
132	263
132	354
132	413
133	17
133	288
133	440
133	580
135	340
135	379
135	414
135	427
135	584
135	661
137	132
137	220
138	22
138	491
139	109
139	503
141	16
141	166
141	174
141	176
142	209
145	163
145	241
145	602
146	153
146	174
147	38
149	539
150	158
151	106
151	154
151	157
151	160
151	170
151	241
151	316
151	341
151	539
152	30
152	161
152	163
152	218
152	228
152	230
152	322
152	333
152	334
152	435
152	450
152	518
153	112
153	146
153	414
154	151
155	8
155	565
156	453
157	151
157	158
157	218
157	508
157	539
158	108
158	150
158	157
158	170
158	175
158	312
158	519
158	577
159	166
159	248
159	453
159	466
160	151
161	30
161	152
163	0
163	62
163	145
163	152
163	170
163	175
163	176
163	239
163	375
163	388
163	412
163	450
163	465
163	518
164	8
164	53
164	111
164	246
164	389
164	445
164	450
164	564
164	577
164	582
164	584
164	589
164	641
165	415
165	584
166	141
166	159
166	317
166	388
167	11
167	52
167	529
168	251
168	335
168	445
168	589
169	445
170	102
170	151
170	158
170	163
170	312
170	384
170	405
170	528
170	540
170	601
171	387
171	389
172	173
173	11
173	172
174	141
174	146
174	447
174	538
175	158
175	163
175	450
175	453
175	506
175	518
176	141
176	163
176	222
176	269
177	233
177	285
177	489
178	241
178	341
178	538
178	561
178	577
178	617
178	661
181	11
181	91
181	187
181	219
181	295
181	521
182	185
182	252
182	394
182	468
182	521
183	291
184	290
185	113
185	182
185	254
187	181
187	251
187	539
187	564
188	19
188	189
188	234
189	188
189	330
190	403
191	86
191	240
191	544
192	564
193	75
193	99
193	213
193	221
193	333
193	336
194	241
194	403
194	405
194	409
194	454
195	203
195	237
195	298
195	509
195	516
195	518
196	395
197	92
197	209
197	301
197	336
198	351
198	626
199	42
199	88
199	110
199	459
199	610
200	552
202	56
202	58
202	266
202	399
202	467
203	0
203	195
203	222
203	322
203	508
204	223
204	241
204	414
204	584
204	661
206	410
207	464
208	240
209	2
209	38
209	142
209	197
209	216
209	248
209	255
209	521
209	527
212	390
213	2
213	75
213	92
213	94
213	96
213	99
213	193
213	216
213	218
213	223
213	230
213	332
213	339
215	19
216	2
216	209
216	213
217	334
217	526
218	11
218	30
218	94
218	105
218	126
218	152
218	157
218	213
218	251
218	270
218	271
218	328
218	333
218	371
218	489
219	91
219	181
219	577
220	137
220	225
220	350
221	57
221	193
221	333
221	394
222	103
222	176
222	203
222	397
223	105
223	117
223	123
223	204
223	213
223	233
223	388
224	315
224	427
224	463
224	661
225	220
226	333
226	516
227	333
228	152
228	333
228	518
228	526
229	376
229	394
230	30
230	152
230	213
231	253
231	347
231	405
231	518
232	11
232	233
232	336
233	91
233	99
233	105
233	177
233	223
233	232
233	322
233	585
234	188
234	276
235	542
237	195
237	269
237	298
237	308
237	384
237	411
237	427
237	462
237	516
237	601
238	239
238	251
238	285
238	364
238	376
238	521
238	526
238	589
239	0
239	32
239	94
239	163
239	238
239	409
239	414
239	498
239	577
239	589
240	191
240	208
240	268
240	269
240	313
240	376
240	384
240	387
240	409
240	489
240	577
241	105
241	145
241	151
241	178
241	194
241	204
241	307
241	371
241	414
241	617
241	661
243	350
243	354
243	355
243	622
244	266
245	246
246	12
246	13
246	29
246	33
246	34
246	35
246	53
246	58
246	65
246	164
246	245
246	257
246	345
246	349
246	467
247	365
247	423
248	99
248	159
248	209
248	265
248	375
248	453
248	495
249	250
249	251
250	90
250	249
250	298
251	19
251	62
251	75
251	91
251	168
251	187
251	218
251	238
251	249
251	292
251	298
251	315
251	329
251	394
251	405
251	409
251	463
251	506
251	508
251	526
251	542
252	99
252	182
253	97
253	117
253	120
253	231
253	311
253	428
254	185
255	75
255	209
255	462
257	246
258	126
258	614
258	623
258	638
260	21
260	345
260	357
260	370
261	425
262	39
262	270
262	300
262	410
262	503
262	557
262	573
263	132
263	354
263	422
263	461
263	553
263	556
263	557
263	594
263	613
263	656
263	662
264	74
265	248
265	419
266	58
266	202
266	244
266	364
266	659
267	343
268	11
268	30
268	86
268	240
268	271
268	337
268	396
268	409
268	417
268	435
268	522
268	526
268	583
268	585
269	0
269	101
269	176
