0	127
0	268
1	67
1	253
4	116
6	32
7	82
7	92
7	229
7	293
8	248
10	78
10	113
11	313
13	153
13	231
14	220
14	238
14	305
15	25
15	129
15	195
15	265
16	235
16	264
17	45
17	87
17	89
17	92
18	305
20	274
21	175
21	226
22	103
24	314
25	15
25	73
25	179
26	69
27	109
29	61
29	150
29	221
31	90
31	188
31	197
31	276
32	6
33	144
33	303
35	39
35	254
37	233
37	283
38	274
39	35
39	146
39	199
40	50
40	222
40	256
40	278
40	282
41	124
44	105
44	292
45	17
45	80
45	89
46	73
46	92
46	196
46	234
47	149
47	237
49	179
49	206
50	40
50	222
50	278
52	261
53	228
53	268
54	111
54	290
55	61
55	142
56	82
56	147
56	151
57	163
58	170
61	29
61	55
61	147
61	150
61	221
61	258
62	140
64	224
65	92
65	247
66	185
67	1
69	26
70	304
71	188
72	104
73	25
73	46
73	109
73	129
73	147
73	188
73	234
73	252
73	300
73	306
73	308
74	182
74	296
75	240
78	10
78	113
79	98
80	45
80	147
80	179
80	253
82	7
82	56
82	92
82	114
82	132
82	229
82	271
83	92
83	229
83	306
87	17
87	92
87	129
87	196
87	225
88	102
89	17
89	45
90	31
90	199
90	202
91	252
91	305
92	7
92	17
92	46
92	65
92	82
92	83
92	87
92	114
92	129
92	196
92	225
92	229
92	234
92	242
92	252
92	253
92	271
92	306
93	97
96	138
96	274
97	93
97	263
98	79
98	239
99	198
99	257
100	128
100	232
101	182
102	88
102	158
103	22
103	152
103	298
104	72
104	213
104	253
105	44
107	284
108	112
109	27
109	73
109	308
110	151
111	54
111	293
112	108
112	181
113	10
113	78
114	82
114	92
114	241
114	271
115	267
115	302
116	4
116	253
119	197
119	261
120	157
121	184
121	228
121	251
122	270
122	276
122	300
123	169
124	41
126	135
126	291
127	0
128	100
128	173
129	15
129	73
129	87
129	92
129	196
129	225
129	253
130	162
130	227
130	265
130	292
131	145
132	82
132	189
132	252
135	126
135	197
135	199
137	174
138	96
138	266
138	274
140	62
141	295
142	55
142	227
142	234
144	33
144	303
145	131
146	39
147	56
147	61
147	73
147	80
148	189
149	47
149	237
150	29
150	61
150	221
150	259
151	56
151	110
152	103
152	154
152	217
152	260
152	277
152	279
153	13
153	303
154	152
156	162
156	249
157	120
158	102
161	294
162	130
162	156
163	57
165	223
165	250
165	254
165	262
166	181
168	211
169	123
170	58
172	182
173	128
173	265
174	137
175	21
175	226
177	297
179	25
179	49
179	80
179	305
180	183
181	112
181	166
182	74
182	101
182	172
182	216
183	180
184	121
184	251
185	66
187	222
187	231
188	31
188	71
188	73
189	132
189	148
189	213
189	241
190	253
192	273
193	212
193	246
193	255
193	292
195	15
196	46
196	87
196	92
196	129
196	225
197	31
197	119
197	135
197	199
198	99
199	39
199	90
199	135
199	197
199	202
199	220
199	294
202	90
202	199
202	296
203	269
203	281
204	301
206	49
207	280
207	285
208	224
210	222
211	168
212	193
212	246
212	255
212	292
213	104
213	189
213	253
216	182
217	152
217	277
218	259
219	263
220	14
220	199
221	29
221	61
221	150
221	259
222	40
222	50
222	187
222	210
223	165
223	254
224	64
224	208
225	87
225	92
225	129
225	196
226	21
226	175
227	130
227	142
227	264
228	53
228	121
229	7
229	82
229	83
229	92
231	13
231	187
232	100
232	305
233	37
233	283
234	46
234	73
234	92
234	142
234	252
234	300
234	308
235	16
237	47
237	149
238	14
239	98
240	75
241	114
241	189
242	92
246	193
246	212
246	255
246	287
246	292
247	65
248	8
249	156
250	165
250	262
251	121
251	184
252	73
252	91
252	92
252	132
252	234
253	1
253	80
253	92
253	104
253	116
253	129
253	190
253	213
254	35
254	165
254	223
255	193
255	212
255	246
255	287
255	292
256	40
256	282
257	99
258	61
259	150
259	218
259	221
260	152
261	52
261	119
262	165
262	250
263	97
263	219
264	16
264	227
265	15
265	130
265	173
266	138
266	274
267	115
267	293
267	302
268	0
268	53
269	203
269	281
270	122
270	300
271	82
271	92
271	114
273	192
274	20
274	38
274	96
274	138
274	266
276	31
276	122
277	152
277	217
278	40
278	50
279	152
280	207
281	203
281	269
282	40
282	256
282	312
283	37
283	233
283	307
284	107
285	207
287	246
287	255
290	54
291	126
292	44
292	130
292	193
292	212
292	246
292	255
293	7
293	111
293	267
293	302
294	161
294	199
294	296
295	141
296	74
296	202
296	294
297	177
298	103
300	73
300	122
300	234
300	270
300	306
300	308
301	204
302	115
302	267
302	293
303	33
303	144
303	153
304	70
305	14
305	18
305	91
305	179
305	232
305	311
306	73
306	83
306	92
306	300
306	308
307	283
308	73
308	109
308	234
308	300
308	306
311	305
312	282
313	11
314	24
