0	72
0	127
0	268
1	67
4	116
4	253
6	190
6	227
6	272
7	73
7	82
7	92
7	189
7	271
8	248
10	78
13	19
13	210
14	182
14	238
16	235
17	89
18	300
19	13
19	165
19	272
20	266
20	274
22	103
22	152
22	154
22	195
24	288
24	314
25	139
26	69
26	125
27	45
27	235
27	284
27	306
29	61
29	63
29	150
29	221
29	259
31	199
31	286
31	294
32	90
32	128
32	227
33	144
33	303
34	63
34	86
35	165
35	223
35	262
37	233
37	283
38	274
39	146
40	144
40	242
44	105
44	246
45	27
45	186
45	230
45	235
45	284
46	73
46	92
46	212
46	234
46	252
46	300
46	306
47	149
47	237
49	75
49	206
49	240
50	84
50	167
50	230
50	278
50	284
52	261
54	120
54	247
54	290
55	61
55	142
56	82
56	134
56	147
56	178
57	163
58	288
59	74
59	92
59	215
61	29
61	55
61	93
61	221
61	258
61	259
63	29
63	34
63	86
64	208
64	224
65	187
65	231
65	247
67	1
67	207
69	26
69	125
71	266
72	0
72	264
72	269
72	281
73	7
73	46
73	129
73	234
73	293
73	306
73	308
74	59
74	162
75	49
75	109
75	240
75	306
78	10
78	113
79	98
79	226
80	253
82	7
82	56
82	122
82	132
82	147
82	156
82	270
82	271
83	132
84	50
84	242
84	278
86	34
86	63
86	210
87	92
89	17
90	32
90	199
91	95
91	202
92	7
92	46
92	59
92	87
92	129
92	189
92	196
92	234
92	252
92	306
93	61
93	97
93	107
93	208
93	219
93	263
93	284
95	91
95	233
95	283
96	138
96	274
97	93
97	219
97	263
98	79
98	226
99	198
99	257
100	128
100	232
101	227
101	311
102	158
103	22
103	195
104	213
104	253
104	296
105	44
105	193
107	93
107	284
108	112
109	75
109	284
110	151
111	293
112	108
113	78
114	241
115	267
115	302
116	4
116	253
117	171
118	128
120	54
120	157
120	272
121	179
121	184
121	228
121	251
122	82
122	270
122	300
125	26
125	69
126	135
127	0
127	268
128	32
128	100
128	118
128	232
129	73
129	92
129	234
129	252
130	292
132	82
132	83
134	56
134	147
135	126
135	199
137	174
137	226
138	96
138	266
138	274
139	25
141	227
141	295
142	55
143	213
144	33
144	40
144	247
144	303
146	39
147	56
147	82
147	134
147	156
148	177
149	47
149	237
150	29
150	221
150	259
151	110
152	22
152	154
152	195
152	217
152	277
154	22
154	152
154	195
156	82
156	147
156	162
156	179
156	249
156	307
157	120
158	102
159	244
160	273
161	220
162	74
162	156
163	57
165	19
165	35
165	250
165	262
166	181
166	205
167	50
171	117
172	300
173	265
174	137
177	148
177	297
178	56
179	121
179	156
179	180
179	228
180	179
181	166
181	205
182	14
184	121
184	251
186	45
186	230
186	284
187	65
187	222
187	231
189	7
189	92
189	216
189	241
189	268
189	272
190	6
192	273
193	105
193	246
193	255
195	22
195	103
195	152
195	154
196	92
197	261
198	99
199	31
199	90
199	135
199	220
199	286
199	294
202	91
203	269
203	281
204	278
204	301
205	166
205	181
206	49
207	67
207	250
207	285
208	64
208	93
208	224
208	284
210	13
210	86
212	46
213	104
213	143
213	253
214	256
214	282
215	59
215	216
216	189
216	215
217	152
217	277
219	93
219	97
219	263
220	161
220	199
221	29
221	61
221	150
221	259
222	187
222	231
223	35
224	64
224	208
226	79
226	98
226	137
227	6
227	32
227	101
227	141
227	295
228	121
228	179
230	45
230	50
230	186
230	278
230	284
231	65
231	187
231	222
232	100
232	128
232	305
233	37
233	95
233	283
234	46
234	73
234	92
234	129
234	252
235	16
235	27
235	45
237	47
237	149
238	14
240	49
240	75
241	114
241	189
242	40
242	84
244	159
246	44
246	193
246	255
246	287
246	292
247	54
247	65
247	144
248	8
249	156
250	165
250	207
250	262
251	121
251	184
252	46
252	92
252	129
252	234
252	300
252	306
253	4
253	80
253	104
253	116
253	213
255	193
255	246
255	287
255	292
256	214
257	99
258	61
259	29
259	61
259	150
259	221
261	52
261	197
262	35
262	165
262	250
263	93
263	97
263	219
264	72
265	173
266	20
266	71
266	138
267	115
267	302
268	0
268	127
268	189
269	72
269	203
269	281
270	82
270	122
271	7
271	82
272	6
272	19
272	120
272	189
273	160
273	192
274	20
274	38
274	96
274	138
277	152
277	217
278	50
278	84
278	204
278	230
278	284
278	295
278	301
280	303
281	72
281	203
281	269
282	214
282	312
283	37
283	95
283	233
284	27
284	45
284	50
284	93
284	107
284	109
284	186
284	208
284	230
284	278
285	207
286	31
286	199
286	294
287	246
287	255
287	292
288	24
288	58
288	314
290	54
292	130
292	246
292	255
292	287
293	73
293	111
294	31
294	199
294	286
295	141
295	227
295	278
296	104
297	177
300	18
300	46
300	122
300	172
300	252
300	306
301	204
301	278
302	115
302	267
303	33
303	144
303	280
305	232
306	27
306	46
306	73
306	75
306	92
306	252
306	300
306	308
307	156
308	73
308	306
311	101
312	282
314	24
314	288
