1	67
4	116
4	253
6	32
7	92
8	248
10	78
10	272
11	235
13	23
13	66
13	153
13	210
16	27
16	235
17	89
18	91
18	305
23	13
23	144
23	210
23	247
24	288
24	314
26	69
26	125
27	16
27	235
28	175
28	226
29	63
29	150
29	221
29	259
32	6
33	144
33	247
33	280
33	303
35	223
37	233
38	291
40	84
40	222
40	242
44	105
44	209
45	83
45	284
45	306
46	234
46	252
46	256
47	149
47	237
48	140
49	75
50	66
50	186
50	278
50	301
55	61
56	82
56	151
59	74
61	55
61	93
62	181
63	29
64	208
64	224
66	13
66	50
66	301
67	1
69	26
69	125
70	304
71	194
72	148
73	92
74	59
75	49
75	109
75	197
75	240
77	228
78	10
78	272
81	142
81	171
82	56
82	151
83	45
83	229
84	40
84	242
85	157
86	210
87	92
89	17
91	18
91	305
92	7
92	73
92	87
92	225
93	61
93	97
93	221
93	263
95	305
96	138
96	274
97	93
97	263
98	239
99	168
99	198
99	257
100	128
101	311
102	158
103	298
105	44
108	112
109	75
109	197
112	108
114	241
115	267
115	302
116	4
116	253
119	261
120	243
121	228
122	172
122	300
125	26
125	69
128	100
131	145
138	96
138	266
139	238
140	48
141	295
142	81
142	171
144	23
144	33
144	247
144	280
144	303
145	131
146	279
148	72
149	47
149	237
150	29
150	221
150	259
151	56
151	82
152	154
152	217
152	277
153	13
154	152
154	217
154	277
156	249
157	85
158	102
159	244
165	262
166	181
168	99
171	81
171	142
172	122
172	300
175	28
175	226
180	183
181	62
181	166
181	205
182	216
183	180
184	277
186	50
186	278
187	222
190	245
192	311
193	246
193	292
194	71
197	75
197	109
198	99
205	181
207	285
208	64
208	224
209	44
210	13
210	23
210	86
214	282
216	182
217	152
217	154
217	277
219	312
221	29
221	93
221	150
221	259
222	40
222	187
223	35
223	254
224	64
224	208
225	92
226	28
226	175
228	77
228	121
229	83
233	37
234	46
234	256
235	11
235	16
235	27
237	47
237	149
238	139
239	98
240	75
241	114
242	40
242	84
243	120
244	159
245	190
246	193
246	292
247	23
247	33
247	144
247	280
247	290
248	8
249	156
252	46
253	4
253	116
254	223
256	46
256	234
257	99
259	29
259	150
259	221
261	119
262	165
263	93
263	97
266	138
267	115
267	302
269	281
270	300
272	10
272	78
274	96
277	152
277	154
277	184
277	217
278	50
278	186
278	301
279	146
280	33
280	144
280	247
281	269
282	214
284	45
285	207
288	24
288	314
290	247
291	38
292	193
292	246
295	141
296	305
296	307
298	103
300	122
300	172
300	270
301	50
301	66
301	278
302	115
302	267
303	33
303	144
304	70
305	18
305	91
305	95
305	296
305	307
306	45
307	296
307	305
311	101
311	192
312	219
314	24
314	288
